county,facility_name,reporting_month,mental_health_prevalence,mental_health_burden_daly,patients_screened,patients_treated,treatment_gap,reporting_year,reporting_quarter,treatment_rate,unmet_need
Mombasa,Mombasa Community Dispensary,2023-08-01,0.1638,1714.9,57,18,0.6842,2023,Q3,0.3158,39
Mombasa,Mombasa Community Dispensary,2023-09-01,0.1638,1714.9,56,29,0.4821,2023,Q3,0.5179,27
Mombasa,Mombasa Community Dispensary,2023-10-01,0.1638,1714.9,51,28,0.451,2023,Q4,0.549,23
Mombasa,Mombasa Community Dispensary,2023-11-01,0.1638,1714.9,61,18,0.7049,2023,Q4,0.2951,43
Mombasa,Mombasa Community Dispensary,2023-12-01,0.1638,1714.9,84,58,0.3095,2023,Q4,0.6905,26
Kisumu,Kisumu County Referral Hospital,2022-01-01,0.0881,4058.4,73,44,0.3973,2022,Q1,0.6027,29
Kisumu,Kisumu County Referral Hospital,2022-02-01,0.0881,4058.4,102,37,0.6373,2022,Q1,0.3627,65
Kisumu,Kisumu County Referral Hospital,2022-03-01,0.0881,4058.4,96,42,0.5625,2022,Q1,0.4375,54
Kisumu,Kisumu County Referral Hospital,2022-04-01,0.0881,4058.4,93,66,0.2903,2022,Q2,0.7097,27
Kisumu,Kisumu County Referral Hospital,2022-05-01,0.0881,4058.4,97,71,0.268,2022,Q2,0.732,26
Kisumu,Kisumu County Referral Hospital,2022-06-01,0.0881,4058.4,91,27,0.7033,2022,Q2,0.2967,64
Kisumu,Kisumu County Referral Hospital,2022-07-01,0.0881,4058.4,81,46,0.4321,2022,Q3,0.5679,35
Kisumu,Kisumu County Referral Hospital,2022-08-01,0.0881,4058.4,77,23,0.7013,2022,Q3,0.2987,54
Kisumu,Kisumu County Referral Hospital,2022-09-01,0.0881,4058.4,92,54,0.413,2022,Q3,0.587,38
Kisumu,Kisumu County Referral Hospital,2022-10-01,0.0881,4058.4,84,30,0.6429,2022,Q4,0.3571,54
Kisumu,Kisumu County Referral Hospital,2022-11-01,0.0881,4058.4,110,41,0.6273,2022,Q4,0.3727,69
Kisumu,Kisumu County Referral Hospital,2022-12-01,0.0881,4058.4,95,39,0.5895,2022,Q4,0.4105,56
Kisumu,Kisumu County Referral Hospital,2023-01-01,0.0881,4058.4,79,27,0.6582,2023,Q1,0.3418,52
Kisumu,Kisumu County Referral Hospital,2023-02-01,0.0881,4058.4,104,67,0.3558,2023,Q1,0.6442,37
Kisumu,Kisumu County Referral Hospital,2023-03-01,0.0881,4058.4,101,66,0.3465,2023,Q1,0.6535,35
Kisumu,Kisumu County Referral Hospital,2023-04-01,0.0881,4058.4,76,50,0.3421,2023,Q2,0.6579,26
Kisumu,Kisumu County Referral Hospital,2023-05-01,0.0881,4058.4,86,58,0.3256,2023,Q2,0.6744,28
Kisumu,Kisumu County Referral Hospital,2023-06-01,0.0881,4058.4,84,38,0.5476,2023,Q2,0.4524,46
Kisumu,Kisumu County Referral Hospital,2023-07-01,0.0881,4058.4,88,31,0.6477,2023,Q3,0.3523,57
Kisumu,Kisumu County Referral Hospital,2023-08-01,0.0881,4058.4,79,55,0.3038,2023,Q3,0.6962,24
Kisumu,Kisumu County Referral Hospital,2023-09-01,0.0881,4058.4,67,32,0.5224,2023,Q3,0.4776,35
Kisumu,Kisumu County Referral Hospital,2023-10-01,0.0881,4058.4,81,49,0.3951,2023,Q4,0.6049,32
Kisumu,Kisumu County Referral Hospital,2023-11-01,0.0881,4058.4,68,45,0.3382,2023,Q4,0.6618,23
Kisumu,Kisumu County Referral Hospital,2023-12-01,0.0881,4058.4,84,43,0.4881,2023,Q4,0.5119,41
Kisumu,Kisumu Sub-County Hospital,2022-01-01,0.0881,4058.4,88,63,0.2841,2022,Q1,0.7159,25
Kisumu,Kisumu Sub-County Hospital,2022-02-01,0.0881,4058.4,107,32,0.7009,2022,Q1,0.2991,75
Kisumu,Kisumu Sub-County Hospital,2022-03-01,0.0881,4058.4,103,38,0.6311,2022,Q1,0.3689,65
Kisumu,Kisumu Sub-County Hospital,2022-04-01,0.0881,4058.4,111,38,0.6577,2022,Q2,0.3423,73
Kisumu,Kisumu Sub-County Hospital,2022-05-01,0.0881,4058.4,112,42,0.625,2022,Q2,0.375,70
Kisumu,Kisumu Sub-County Hospital,2022-06-01,0.0881,4058.4,97,37,0.6186,2022,Q2,0.3814,60
Kisumu,Kisumu Sub-County Hospital,2022-07-01,0.0881,4058.4,69,50,0.2754,2022,Q3,0.7246,19
Kisumu,Kisumu Sub-County Hospital,2022-08-01,0.0881,4058.4,80,32,0.6,2022,Q3,0.4,48
Kisumu,Kisumu Sub-County Hospital,2022-09-01,0.0881,4058.4,83,33,0.6024,2022,Q3,0.3976,50
Kisumu,Kisumu Sub-County Hospital,2022-10-01,0.0881,4058.4,89,36,0.5955,2022,Q4,0.4045,53
Kisumu,Kisumu Sub-County Hospital,2022-11-01,0.0881,4058.4,87,38,0.5632,2022,Q4,0.4368,49
Kisumu,Kisumu Sub-County Hospital,2022-12-01,0.0881,4058.4,91,58,0.3626,2022,Q4,0.6374,33
Kisumu,Kisumu Sub-County Hospital,2023-01-01,0.0881,4058.4,100,42,0.58,2023,Q1,0.42,58
Kisumu,Kisumu Sub-County Hospital,2023-02-01,0.0881,4058.4,99,51,0.4848,2023,Q1,0.5152,48
Kisumu,Kisumu Sub-County Hospital,2023-03-01,0.0881,4058.4,93,45,0.5161,2023,Q1,0.4839,48
Kisumu,Kisumu Sub-County Hospital,2023-04-01,0.0881,4058.4,88,28,0.6818,2023,Q2,0.3182,60
Kisumu,Kisumu Sub-County Hospital,2023-05-01,0.0881,4058.4,87,43,0.5057,2023,Q2,0.4943,44
Kisumu,Kisumu Sub-County Hospital,2023-06-01,0.0881,4058.4,105,52,0.5048,2023,Q2,0.4952,53
Kisumu,Kisumu Sub-County Hospital,2023-07-01,0.0881,4058.4,91,57,0.3736,2023,Q3,0.6264,34
Kisumu,Kisumu Sub-County Hospital,2023-08-01,0.0881,4058.4,78,49,0.3718,2023,Q3,0.6282,29
Kisumu,Kisumu Sub-County Hospital,2023-09-01,0.0881,4058.4,82,54,0.3415,2023,Q3,0.6585,28
Kisumu,Kisumu Sub-County Hospital,2023-10-01,0.0881,4058.4,85,31,0.6353,2023,Q4,0.3647,54
Kisumu,Kisumu Sub-County Hospital,2023-11-01,0.0881,4058.4,81,32,0.6049,2023,Q4,0.3951,49
Kisumu,Kisumu Sub-County Hospital,2023-12-01,0.0881,4058.4,82,35,0.5732,2023,Q4,0.4268,47
Kisumu,Kisumu Health Centre A,2022-01-01,0.0881,4058.4,87,45,0.4828,2022,Q1,0.5172,42
Kisumu,Kisumu Health Centre A,2022-02-01,0.0881,4058.4,71,40,0.4366,2022,Q1,0.5634,31
Kisumu,Kisumu Health Centre A,2022-03-01,0.0881,4058.4,81,54,0.3333,2022,Q1,0.6667,27
Kisumu,Kisumu Health Centre A,2022-04-01,0.0881,4058.4,78,47,0.3974,2022,Q2,0.6026,31
Kisumu,Kisumu Health Centre A,2022-05-01,0.0881,4058.4,55,18,0.6727,2022,Q2,0.3273,37
Kisumu,Kisumu Health Centre A,2022-06-01,0.0881,4058.4,76,41,0.4605,2022,Q2,0.5395,35
Kisumu,Kisumu Health Centre A,2022-07-01,0.0881,4058.4,69,42,0.3913,2022,Q3,0.6087,27
Kisumu,Kisumu Health Centre A,2022-08-01,0.0881,4058.4,62,42,0.3226,2022,Q3,0.6774,20
Kisumu,Kisumu Health Centre A,2022-09-01,0.0881,4058.4,90,39,0.5667,2022,Q3,0.4333,51
Kisumu,Kisumu Health Centre A,2022-10-01,0.0881,4058.4,77,36,0.5325,2022,Q4,0.4675,41
Kisumu,Kisumu Health Centre A,2022-11-01,0.0881,4058.4,87,46,0.4713,2022,Q4,0.5287,41
Kisumu,Kisumu Health Centre A,2022-12-01,0.0881,4058.4,84,67,0.2024,2022,Q4,0.7976,17
Kisumu,Kisumu Health Centre A,2023-01-01,0.0881,4058.4,81,54,0.3333,2023,Q1,0.6667,27
Kisumu,Kisumu Health Centre A,2023-02-01,0.0881,4058.4,76,55,0.2763,2023,Q1,0.7237,21
Kisumu,Kisumu Health Centre A,2023-03-01,0.0881,4058.4,92,47,0.4891,2023,Q1,0.5109,45
Kisumu,Kisumu Health Centre A,2023-04-01,0.0881,4058.4,91,56,0.3846,2023,Q2,0.6154,35
Kisumu,Kisumu Health Centre A,2023-05-01,0.0881,4058.4,85,32,0.6235,2023,Q2,0.3765,53
Kisumu,Kisumu Health Centre A,2023-06-01,0.0881,4058.4,82,37,0.5488,2023,Q2,0.4512,45
Kisumu,Kisumu Health Centre A,2023-07-01,0.0881,4058.4,65,38,0.4154,2023,Q3,0.5846,27
Kisumu,Kisumu Health Centre A,2023-08-01,0.0881,4058.4,64,40,0.375,2023,Q3,0.625,24
Kisumu,Kisumu Health Centre A,2023-09-01,0.0881,4058.4,59,29,0.5085,2023,Q3,0.4915,30
Kisumu,Kisumu Health Centre A,2023-10-01,0.0881,4058.4,69,42,0.3913,2023,Q4,0.6087,27
Kisumu,Kisumu Health Centre A,2023-11-01,0.0881,4058.4,70,50,0.2857,2023,Q4,0.7143,20
Kisumu,Kisumu Health Centre A,2023-12-01,0.0881,4058.4,70,34,0.5143,2023,Q4,0.4857,36
Kisumu,Kisumu Health Centre B,2022-01-01,0.0881,4058.4,93,43,0.5376,2022,Q1,0.4624,50
Kisumu,Kisumu Health Centre B,2022-02-01,0.0881,4058.4,102,30,0.7059,2022,Q1,0.2941,72
Kisumu,Kisumu Health Centre B,2022-03-01,0.0881,4058.4,107,75,0.2991,2022,Q1,0.7009,32
Kisumu,Kisumu Health Centre B,2022-04-01,0.0881,4058.4,81,52,0.358,2022,Q2,0.642,29
Kisumu,Kisumu Health Centre B,2022-05-01,0.0881,4058.4,86,42,0.5116,2022,Q2,0.4884,44
Kisumu,Kisumu Health Centre B,2022-06-01,0.0881,4058.4,75,48,0.36,2022,Q2,0.64,27
Kisumu,Kisumu Health Centre B,2022-07-01,0.0881,4058.4,82,43,0.4756,2022,Q3,0.5244,39
Kisumu,Kisumu Health Centre B,2022-08-01,0.0881,4058.4,61,42,0.3115,2022,Q3,0.6885,19
Kisumu,Kisumu Health Centre B,2022-09-01,0.0881,4058.4,72,32,0.5556,2022,Q3,0.4444,40
Kisumu,Kisumu Health Centre B,2022-10-01,0.0881,4058.4,77,39,0.4935,2022,Q4,0.5065,38
Kisumu,Kisumu Health Centre B,2022-11-01,0.0881,4058.4,89,59,0.3371,2022,Q4,0.6629,30
Kisumu,Kisumu Health Centre B,2022-12-01,0.0881,4058.4,79,26,0.6709,2022,Q4,0.3291,53
Kisumu,Kisumu Health Centre B,2023-01-01,0.0881,4058.4,77,51,0.3377,2023,Q1,0.6623,26
Kisumu,Kisumu Health Centre B,2023-02-01,0.0881,4058.4,86,62,0.2791,2023,Q1,0.7209,24
Kisumu,Kisumu Health Centre B,2023-03-01,0.0881,4058.4,88,62,0.2955,2023,Q1,0.7045,26
Kisumu,Kisumu Health Centre B,2023-04-01,0.0881,4058.4,100,63,0.37,2023,Q2,0.63,37
Kisumu,Kisumu Health Centre B,2023-05-01,0.0881,4058.4,89,42,0.5281,2023,Q2,0.4719,47
Kisumu,Kisumu Health Centre B,2023-06-01,0.0881,4058.4,78,45,0.4231,2023,Q2,0.5769,33
Kisumu,Kisumu Health Centre B,2023-07-01,0.0881,4058.4,66,36,0.4545,2023,Q3,0.5455,30
Kisumu,Kisumu Health Centre B,2023-08-01,0.0881,4058.4,80,22,0.725,2023,Q3,0.275,58
Kisumu,Kisumu Health Centre B,2023-09-01,0.0881,4058.4,60,28,0.5333,2023,Q3,0.4667,32
Kisumu,Kisumu Health Centre B,2023-10-01,0.0881,4058.4,59,19,0.678,2023,Q4,0.322,40
Kisumu,Kisumu Health Centre B,2023-11-01,0.0881,4058.4,72,38,0.4722,2023,Q4,0.5278,34
Kisumu,Kisumu Health Centre B,2023-12-01,0.0881,4058.4,82,30,0.6341,2023,Q4,0.3659,52
Kisumu,Kisumu Community Dispensary,2022-01-01,0.0881,4058.4,93,45,0.5161,2022,Q1,0.4839,48
Kisumu,Kisumu Community Dispensary,2022-02-01,0.0881,4058.4,79,24,0.6962,2022,Q1,0.3038,55
Kisumu,Kisumu Community Dispensary,2022-03-01,0.0881,4058.4,86,42,0.5116,2022,Q1,0.4884,44
Kisumu,Kisumu Community Dispensary,2022-04-01,0.0881,4058.4,85,59,0.3059,2022,Q2,0.6941,26
Kisumu,Kisumu Community Dispensary,2022-05-01,0.0881,4058.4,72,50,0.3056,2022,Q2,0.6944,22
Kisumu,Kisumu Community Dispensary,2022-06-01,0.0881,4058.4,84,40,0.5238,2022,Q2,0.4762,44
Kisumu,Kisumu Community Dispensary,2022-07-01,0.0881,4058.4,89,47,0.4719,2022,Q3,0.5281,42
Kisumu,Kisumu Community Dispensary,2022-08-01,0.0881,4058.4,71,37,0.4789,2022,Q3,0.5211,34
Kisumu,Kisumu Community Dispensary,2022-09-01,0.0881,4058.4,56,41,0.2679,2022,Q3,0.7321,15
Kisumu,Kisumu Community Dispensary,2022-10-01,0.0881,4058.4,78,54,0.3077,2022,Q4,0.6923,24
Kisumu,Kisumu Community Dispensary,2022-11-01,0.0881,4058.4,67,51,0.2388,2022,Q4,0.7612,16
Kisumu,Kisumu Community Dispensary,2022-12-01,0.0881,4058.4,78,44,0.4359,2022,Q4,0.5641,34
Kisumu,Kisumu Community Dispensary,2023-01-01,0.0881,4058.4,83,27,0.6747,2023,Q1,0.3253,56
Kisumu,Kisumu Community Dispensary,2023-02-01,0.0881,4058.4,71,44,0.3803,2023,Q1,0.6197,27
Kisumu,Kisumu Community Dispensary,2023-03-01,0.0881,4058.4,96,36,0.625,2023,Q1,0.375,60
Kisumu,Kisumu Community Dispensary,2023-04-01,0.0881,4058.4,68,47,0.3088,2023,Q2,0.6912,21
Kisumu,Kisumu Community Dispensary,2023-05-01,0.0881,4058.4,77,37,0.5195,2023,Q2,0.4805,40
Kisumu,Kisumu Community Dispensary,2023-06-01,0.0881,4058.4,92,46,0.5,2023,Q2,0.5,46
Kisumu,Kisumu Community Dispensary,2023-07-01,0.0881,4058.4,64,33,0.4844,2023,Q3,0.5156,31
Kisumu,Kisumu Community Dispensary,2023-08-01,0.0881,4058.4,67,45,0.3284,2023,Q3,0.6716,22
Kisumu,Kisumu Community Dispensary,2023-09-01,0.0881,4058.4,64,32,0.5,2023,Q3,0.5,32
Kisumu,Kisumu Community Dispensary,2023-10-01,0.0881,4058.4,74,35,0.527,2023,Q4,0.473,39
Kisumu,Kisumu Community Dispensary,2023-11-01,0.0881,4058.4,63,24,0.619,2023,Q4,0.381,39
Kisumu,Kisumu Community Dispensary,2023-12-01,0.0881,4058.4,59,17,0.7119,2023,Q4,0.2881,42
Nakuru,Nakuru County Referral Hospital,2022-01-01,0.1791,1267.9,59,43,0.2712,2022,Q1,0.7288,16
Nakuru,Nakuru County Referral Hospital,2022-02-01,0.1791,1267.9,56,17,0.6964,2022,Q1,0.3036,39
Nakuru,Nakuru County Referral Hospital,2022-03-01,0.1791,1267.9,76,35,0.5395,2022,Q1,0.4605,41
Nakuru,Nakuru County Referral Hospital,2022-04-01,0.1791,1267.9,71,24,0.662,2022,Q2,0.338,47
Nakuru,Nakuru County Referral Hospital,2022-05-01,0.1791,1267.9,62,37,0.4032,2022,Q2,0.5968,25
Nakuru,Nakuru County Referral Hospital,2022-06-01,0.1791,1267.9,73,53,0.274,2022,Q2,0.726,20
Nakuru,Nakuru County Referral Hospital,2022-07-01,0.1791,1267.9,63,41,0.3492,2022,Q3,0.6508,22
Nakuru,Nakuru County Referral Hospital,2022-08-01,0.1791,1267.9,51,30,0.4118,2022,Q3,0.5882,21
Nakuru,Nakuru County Referral Hospital,2022-09-01,0.1791,1267.9,60,29,0.5167,2022,Q3,0.4833,31
Nakuru,Nakuru County Referral Hospital,2022-10-01,0.1791,1267.9,70,34,0.5143,2022,Q4,0.4857,36
Nakuru,Nakuru County Referral Hospital,2022-11-01,0.1791,1267.9,59,30,0.4915,2022,Q4,0.5085,29
Nakuru,Nakuru County Referral Hospital,2022-12-01,0.1791,1267.9,64,27,0.5781,2022,Q4,0.4219,37
Nakuru,Nakuru County Referral Hospital,2023-01-01,0.1791,1267.9,66,34,0.4848,2023,Q1,0.5152,32
Nakuru,Nakuru County Referral Hospital,2023-02-01,0.1791,1267.9,82,28,0.6585,2023,Q1,0.3415,54
Nakuru,Nakuru County Referral Hospital,2023-03-01,0.1791,1267.9,77,27,0.6494,2023,Q1,0.3506,50
Nakuru,Nakuru County Referral Hospital,2023-04-01,0.1791,1267.9,75,36,0.52,2023,Q2,0.48,39
Nakuru,Nakuru County Referral Hospital,2023-05-01,0.1791,1267.9,76,30,0.6053,2023,Q2,0.3947,46
Nakuru,Nakuru County Referral Hospital,2023-06-01,0.1791,1267.9,53,34,0.3585,2023,Q2,0.6415,19
Nakuru,Nakuru County Referral Hospital,2023-07-01,0.1791,1267.9,69,41,0.4058,2023,Q3,0.5942,28
Nakuru,Nakuru County Referral Hospital,2023-08-01,0.1791,1267.9,68,42,0.3824,2023,Q3,0.6176,26
Nakuru,Nakuru County Referral Hospital,2023-09-01,0.1791,1267.9,48,18,0.625,2023,Q3,0.375,30
Nakuru,Nakuru County Referral Hospital,2023-10-01,0.1791,1267.9,84,34,0.5952,2023,Q4,0.4048,50
Nakuru,Nakuru County Referral Hospital,2023-11-01,0.1791,1267.9,61,43,0.2951,2023,Q4,0.7049,18
Nakuru,Nakuru County Referral Hospital,2023-12-01,0.1791,1267.9,74,34,0.5405,2023,Q4,0.4595,40
Nakuru,Nakuru Sub-County Hospital,2022-01-01,0.1791,1267.9,149,46,0.6913,2022,Q1,0.3087,103
Nakuru,Nakuru Sub-County Hospital,2022-02-01,0.1791,1267.9,146,57,0.6096,2022,Q1,0.3904,89
Nakuru,Nakuru Sub-County Hospital,2022-03-01,0.1791,1267.9,129,40,0.6899,2022,Q1,0.3101,89
Nakuru,Nakuru Sub-County Hospital,2022-04-01,0.1791,1267.9,138,77,0.442,2022,Q2,0.558,61
Nakuru,Nakuru Sub-County Hospital,2022-05-01,0.1791,1267.9,162,105,0.3519,2022,Q2,0.6481,57
Nakuru,Nakuru Sub-County Hospital,2022-06-01,0.1791,1267.9,148,97,0.3446,2022,Q2,0.6554,51
Nakuru,Nakuru Sub-County Hospital,2022-07-01,0.1791,1267.9,139,44,0.6835,2022,Q3,0.3165,95
Nakuru,Nakuru Sub-County Hospital,2022-08-01,0.1791,1267.9,129,50,0.6124,2022,Q3,0.3876,79
Nakuru,Nakuru Sub-County Hospital,2022-09-01,0.1791,1267.9,128,86,0.3281,2022,Q3,0.6719,42
Nakuru,Nakuru Sub-County Hospital,2022-10-01,0.1791,1267.9,93,67,0.2796,2022,Q4,0.7204,26
Nakuru,Nakuru Sub-County Hospital,2022-11-01,0.1791,1267.9,136,75,0.4485,2022,Q4,0.5515,61
Nakuru,Nakuru Sub-County Hospital,2022-12-01,0.1791,1267.9,140,67,0.5214,2022,Q4,0.4786,73
Nakuru,Nakuru Sub-County Hospital,2023-01-01,0.1791,1267.9,131,61,0.5344,2023,Q1,0.4656,70
Nakuru,Nakuru Sub-County Hospital,2023-02-01,0.1791,1267.9,148,99,0.3311,2023,Q1,0.6689,49
Nakuru,Nakuru Sub-County Hospital,2023-03-01,0.1791,1267.9,126,46,0.6349,2023,Q1,0.3651,80
Nakuru,Nakuru Sub-County Hospital,2023-04-01,0.1791,1267.9,145,64,0.5586,2023,Q2,0.4414,81
Nakuru,Nakuru Sub-County Hospital,2023-05-01,0.1791,1267.9,133,59,0.5564,2023,Q2,0.4436,74
Nakuru,Nakuru Sub-County Hospital,2023-06-01,0.1791,1267.9,141,54,0.617,2023,Q2,0.383,87
Nakuru,Nakuru Sub-County Hospital,2023-07-01,0.1791,1267.9,153,85,0.4444,2023,Q3,0.5556,68
Nakuru,Nakuru Sub-County Hospital,2023-08-01,0.1791,1267.9,114,33,0.7105,2023,Q3,0.2895,81
Nakuru,Nakuru Sub-County Hospital,2023-09-01,0.1791,1267.9,117,41,0.6496,2023,Q3,0.3504,76
Nakuru,Nakuru Sub-County Hospital,2023-10-01,0.1791,1267.9,117,46,0.6068,2023,Q4,0.3932,71
Nakuru,Nakuru Sub-County Hospital,2023-11-01,0.1791,1267.9,129,46,0.6434,2023,Q4,0.3566,83
Nakuru,Nakuru Sub-County Hospital,2023-12-01,0.1791,1267.9,134,56,0.5821,2023,Q4,0.4179,78
Nakuru,Nakuru Health Centre A,2022-01-01,0.1791,1267.9,108,53,0.5093,2022,Q1,0.4907,55
Nakuru,Nakuru Health Centre A,2022-02-01,0.1791,1267.9,120,45,0.625,2022,Q1,0.375,75
Nakuru,Nakuru Health Centre A,2022-03-01,0.1791,1267.9,93,58,0.3763,2022,Q1,0.6237,35
Nakuru,Nakuru Health Centre A,2022-04-01,0.1791,1267.9,116,59,0.4914,2022,Q2,0.5086,57
Nakuru,Nakuru Health Centre A,2022-05-01,0.1791,1267.9,94,47,0.5,2022,Q2,0.5,47
Nakuru,Nakuru Health Centre A,2022-06-01,0.1791,1267.9,92,42,0.5435,2022,Q2,0.4565,50
Nakuru,Nakuru Health Centre A,2022-07-01,0.1791,1267.9,115,66,0.4261,2022,Q3,0.5739,49
Nakuru,Nakuru Health Centre A,2022-08-01,0.1791,1267.9,101,60,0.4059,2022,Q3,0.5941,41
Nakuru,Nakuru Health Centre A,2022-09-01,0.1791,1267.9,88,40,0.5455,2022,Q3,0.4545,48
Nakuru,Nakuru Health Centre A,2022-10-01,0.1791,1267.9,88,58,0.3409,2022,Q4,0.6591,30
Nakuru,Nakuru Health Centre A,2022-11-01,0.1791,1267.9,107,53,0.5047,2022,Q4,0.4953,54
Nakuru,Nakuru Health Centre A,2022-12-01,0.1791,1267.9,122,72,0.4098,2022,Q4,0.5902,50
Nakuru,Nakuru Health Centre A,2023-01-01,0.1791,1267.9,118,45,0.6186,2023,Q1,0.3814,73
Nakuru,Nakuru Health Centre A,2023-02-01,0.1791,1267.9,109,81,0.2569,2023,Q1,0.7431,28
Nakuru,Nakuru Health Centre A,2023-03-01,0.1791,1267.9,111,49,0.5586,2023,Q1,0.4414,62
Nakuru,Nakuru Health Centre A,2023-04-01,0.1791,1267.9,98,70,0.2857,2023,Q2,0.7143,28
Nakuru,Nakuru Health Centre A,2023-05-01,0.1791,1267.9,87,51,0.4138,2023,Q2,0.5862,36
Nakuru,Nakuru Health Centre A,2023-06-01,0.1791,1267.9,93,56,0.3978,2023,Q2,0.6022,37
Nakuru,Nakuru Health Centre A,2023-07-01,0.1791,1267.9,104,38,0.6346,2023,Q3,0.3654,66
Nakuru,Nakuru Health Centre A,2023-08-01,0.1791,1267.9,92,71,0.2283,2023,Q3,0.7717,21
Nakuru,Nakuru Health Centre A,2023-09-01,0.1791,1267.9,79,43,0.4557,2023,Q3,0.5443,36
Nakuru,Nakuru Health Centre A,2023-10-01,0.1791,1267.9,107,52,0.514,2023,Q4,0.486,55
Nakuru,Nakuru Health Centre A,2023-11-01,0.1791,1267.9,98,70,0.2857,2023,Q4,0.7143,28
Nakuru,Nakuru Health Centre A,2023-12-01,0.1791,1267.9,94,27,0.7128,2023,Q4,0.2872,67
Nakuru,Nakuru Health Centre B,2022-01-01,0.1791,1267.9,102,60,0.4118,2022,Q1,0.5882,42
Nakuru,Nakuru Health Centre B,2022-02-01,0.1791,1267.9,120,77,0.3583,2022,Q1,0.6417,43
Nakuru,Nakuru Health Centre B,2022-03-01,0.1791,1267.9,108,40,0.6296,2022,Q1,0.3704,68
Nakuru,Nakuru Health Centre B,2022-04-01,0.1791,1267.9,117,44,0.6239,2022,Q2,0.3761,73
Nakuru,Nakuru Health Centre B,2022-05-01,0.1791,1267.9,92,42,0.5435,2022,Q2,0.4565,50
Nakuru,Nakuru Health Centre B,2022-06-01,0.1791,1267.9,106,77,0.2736,2022,Q2,0.7264,29
Nakuru,Nakuru Health Centre B,2022-07-01,0.1791,1267.9,114,60,0.4737,2022,Q3,0.5263,54
Nakuru,Nakuru Health Centre B,2022-08-01,0.1791,1267.9,102,73,0.2843,2022,Q3,0.7157,29
Nakuru,Nakuru Health Centre B,2022-09-01,0.1791,1267.9,106,81,0.2358,2022,Q3,0.7642,25
Nakuru,Nakuru Health Centre B,2022-10-01,0.1791,1267.9,88,57,0.3523,2022,Q4,0.6477,31
Nakuru,Nakuru Health Centre B,2022-11-01,0.1791,1267.9,110,77,0.3,2022,Q4,0.7,33
Nakuru,Nakuru Health Centre B,2022-12-01,0.1791,1267.9,121,76,0.3719,2022,Q4,0.6281,45
Nakuru,Nakuru Health Centre B,2023-01-01,0.1791,1267.9,77,45,0.4156,2023,Q1,0.5844,32
Nakuru,Nakuru Health Centre B,2023-02-01,0.1791,1267.9,117,84,0.2821,2023,Q1,0.7179,33
Nakuru,Nakuru Health Centre B,2023-03-01,0.1791,1267.9,129,56,0.5659,2023,Q1,0.4341,73
Nakuru,Nakuru Health Centre B,2023-04-01,0.1791,1267.9,106,69,0.3491,2023,Q2,0.6509,37
Nakuru,Nakuru Health Centre B,2023-05-01,0.1791,1267.9,115,44,0.6174,2023,Q2,0.3826,71
Nakuru,Nakuru Health Centre B,2023-06-01,0.1791,1267.9,124,87,0.2984,2023,Q2,0.7016,37
Nakuru,Nakuru Health Centre B,2023-07-01,0.1791,1267.9,111,43,0.6126,2023,Q3,0.3874,68
Nakuru,Nakuru Health Centre B,2023-08-01,0.1791,1267.9,85,61,0.2824,2023,Q3,0.7176,24
Nakuru,Nakuru Health Centre B,2023-09-01,0.1791,1267.9,101,57,0.4356,2023,Q3,0.5644,44
Nakuru,Nakuru Health Centre B,2023-10-01,0.1791,1267.9,81,31,0.6173,2023,Q4,0.3827,50
Nakuru,Nakuru Health Centre B,2023-11-01,0.1791,1267.9,105,36,0.6571,2023,Q4,0.3429,69
Nakuru,Nakuru Health Centre B,2023-12-01,0.1791,1267.9,95,47,0.5053,2023,Q4,0.4947,48
Nakuru,Nakuru Community Dispensary,2022-01-01,0.1791,1267.9,133,52,0.609,2022,Q1,0.391,81
Nakuru,Nakuru Community Dispensary,2022-02-01,0.1791,1267.9,135,71,0.4741,2022,Q1,0.5259,64
Nakuru,Nakuru Community Dispensary,2022-03-01,0.1791,1267.9,117,44,0.6239,2022,Q1,0.3761,73
Nakuru,Nakuru Community Dispensary,2022-04-01,0.1791,1267.9,117,42,0.641,2022,Q2,0.359,75
Nakuru,Nakuru Community Dispensary,2022-05-01,0.1791,1267.9,106,36,0.6604,2022,Q2,0.3396,70
Nakuru,Nakuru Community Dispensary,2022-06-01,0.1791,1267.9,103,60,0.4175,2022,Q2,0.5825,43
Nakuru,Nakuru Community Dispensary,2022-07-01,0.1791,1267.9,114,52,0.5439,2022,Q3,0.4561,62
Nakuru,Nakuru Community Dispensary,2022-08-01,0.1791,1267.9,114,36,0.6842,2022,Q3,0.3158,78
Nakuru,Nakuru Community Dispensary,2022-09-01,0.1791,1267.9,87,54,0.3793,2022,Q3,0.6207,33
Nakuru,Nakuru Community Dispensary,2022-10-01,0.1791,1267.9,83,28,0.6627,2022,Q4,0.3373,55
Nakuru,Nakuru Community Dispensary,2022-11-01,0.1791,1267.9,118,56,0.5254,2022,Q4,0.4746,62
Nakuru,Nakuru Community Dispensary,2022-12-01,0.1791,1267.9,112,66,0.4107,2022,Q4,0.5893,46
Nakuru,Nakuru Community Dispensary,2023-01-01,0.1791,1267.9,111,39,0.6486,2023,Q1,0.3514,72
Nakuru,Nakuru Community Dispensary,2023-02-01,0.1791,1267.9,131,56,0.5725,2023,Q1,0.4275,75
Nakuru,Nakuru Community Dispensary,2023-03-01,0.1791,1267.9,141,64,0.5461,2023,Q1,0.4539,77
